train_mp4,label,original,split,audio_altered
axsgyeohxb.mp4,FAKE,jwgfhyetvy.mp4,train,True
ayxwzqufmq.mp4,FAKE,nfjfylwjvj.mp4,train,True
azdnpcxhcx.mp4,FAKE,jmzkawfzqt.mp4,train,True
azkhkminwu.mp4,FAKE,qaqeyfsjzt.mp4,train,True
azxxenkicg.mp4,FAKE,gpxtwpeski.mp4,train,True
bbeouqcdzs.mp4,FAKE,dscprfjses.mp4,train,True
bbjqbowaaq.mp4,FAKE,savqrjnncg.mp4,train,True
bbpjgsfveo.mp4,FAKE,hgcjhnidtm.mp4,train,True
bbyapzzbbp.mp4,FAKE,kvhbyuklfv.mp4,train,True
bclnjhoqol.mp4,FAKE,iidsevbnrs.mp4,train,True
bcrajtjljy.mp4,FAKE,ufxafdxpat.mp4,train,True
bdbfpoumql.mp4,FAKE,svafvyukgb.mp4,train,True
bdbofdzikv.mp4,FAKE,fwoclhwwjg.mp4,train,True
bdbryopkaa.mp4,FAKE,cbqdpfnktj.mp4,train,True
bdgmavlwan.mp4,FAKE,vkirqaiuoc.mp4,train,True
bdjxzbtadn.mp4,FAKE,yfnalahkmb.mp4,train,True
bfcmxcvwps.mp4,FAKE,mepquopvko.mp4,train,True
bhkfrmjlpv.mp4,FAKE,nfjfylwjvj.mp4,train,True
bhqiisfkui.mp4,FAKE,hmofiqjzxe.mp4,train,True
bhuyzxvohl.mp4,FAKE,ywngdqvpcd.mp4,train,True
bjhglfghge.mp4,FAKE,zmjrnwkrzp.mp4,train,True
bjhxjfenwo.mp4,FAKE,nhyeoieamo.mp4,train,True
bjlmreemtq.mp4,FAKE,xjfourpghd.mp4,train,True
blhxipfcro.mp4,FAKE,ehfrnagsqf.mp4,train,True
blnnqgjuck.mp4,FAKE,gheozjcomi.mp4,train,True
blyaymhdil.mp4,FAKE,jniytngcmy.mp4,train,True
bmgidxpirq.mp4,FAKE,xeszqdbvwi.mp4,train,True
bogjubshbr.mp4,FAKE,ezgusylcyf.mp4,train,True
botlpnmjmt.mp4,FAKE,yfnalahkmb.mp4,train,True
bqaazokwgn.mp4,FAKE,hmjzgvkbky.mp4,train,True
bqhuqxrncx.mp4,FAKE,zmjrnwkrzp.mp4,train,True
bqnkjutgfo.mp4,FAKE,deslnszgpy.mp4,train,True
bqouowbtrc.mp4,FAKE,eboqtnoxkv.mp4,train,True
brukfvnunx.mp4,FAKE,hrmqefifhs.mp4,train,True
bsplcozagn.mp4,FAKE,tyjxmknivy.mp4,train,True
bsspfyrpnw.mp4,FAKE,wxyjtncrax.mp4,train,True
bstrajsndp.mp4,FAKE,snidpujjti.mp4,train,True
btrnnpruie.mp4,FAKE,unqatfflwv.mp4,train,True
btsrawjyyo.mp4,FAKE,dxepehnhgm.mp4,train,True
btyfnqjhhm.mp4,FAKE,sondipaqyg.mp4,train,True
buetnnfjqk.mp4,FAKE,bpxxmxuvuy.mp4,train,True
bvbrngubgv.mp4,FAKE,ybvqonmaji.mp4,train,True
bvdncdyxls.mp4,FAKE,ubydbjxdmr.mp4,train,True
bvfxnmejnh.mp4,FAKE,vxgzxvarvc.mp4,train,True
bvibhzfhla.mp4,FAKE,zpzycmsaik.mp4,train,True
bvpqatdnyb.mp4,FAKE,blmuzhjygg.mp4,train,True
bvqvuhzzrq.mp4,FAKE,trlsaggttc.mp4,train,True
bvtltnsjdy.mp4,FAKE,fwoclhwwjg.mp4,train,True
bwaorjqqwn.mp4,FAKE,xdxpdhcqdf.mp4,train,True
bwxkyqwwcb.mp4,FAKE,vqijtaxplt.mp4,train,True
bxcmqokvfk.mp4,FAKE,crfnqdprte.mp4,train,True
bxnzbjlgsx.mp4,FAKE,jlxnzxtopm.mp4,train,True
bxujrixvnt.mp4,FAKE,vqijtaxplt.mp4,train,True
bxzzmbhwiu.mp4,FAKE,mzurunkulx.mp4,train,True
byajlgbxeb.mp4,FAKE,okrqqppbjm.mp4,train,True
byzqulbpmw.mp4,FAKE,xvvrtjtism.mp4,train,True
bzifuhigbw.mp4,FAKE,uafpckeiyf.mp4,train,True
bzswtcvvak.mp4,FAKE,myebjqbxsl.mp4,train,True
cagoqwiopu.mp4,FAKE,ofntcunuqn.mp4,train,True
cambmhacur.mp4,FAKE,jwgfhyetvy.mp4,train,True
cboefaupik.mp4,FAKE,mdpyllcmrj.mp4,train,True
cbxtulzkxr.mp4,FAKE,pmcecvmwlg.mp4,train,True
ccyymgragw.mp4,FAKE,hfcxlucrbj.mp4,train,True
ceelmfvdxi.mp4,FAKE,umrabkypsl.mp4,train,True
ceezfxqjrt.mp4,FAKE,khkvfgtevg.mp4,train,True
celpgkvgpb.mp4,FAKE,tqvubheeue.mp4,train,True
cenmgmzjqp.mp4,FAKE,tcdnrwuayp.mp4,train,True
cfmiliboth.mp4,FAKE,cbqdpfnktj.mp4,train,True
cfmjwmqgjd.mp4,FAKE,pxgcsltbuo.mp4,train,True
cfxypsulos.mp4,FAKE,syfzjjdmxh.mp4,train,True
cgbjtfbljp.mp4,FAKE,orqafstesq.mp4,train,True
cgswtobqsw.mp4,FAKE,thfjhumgbp.mp4,train,True
cgtazaiapf.mp4,FAKE,umerhoubxw.mp4,train,True
chowsoaunb.mp4,FAKE,fbcoqrklhy.mp4,train,True
cimlotvwxy.mp4,FAKE,zfvfgzdzec.mp4,train,True
cingpunobd.mp4,FAKE,rxtqqoncwj.mp4,train,True
civfnvmgog.mp4,FAKE,crfnqdprte.mp4,train,True
cjjkfuqaee.mp4,FAKE,sleykxpevy.mp4,train,True
cjldpugnxb.mp4,FAKE,dscprfjses.mp4,train,True
cjmfuasyog.mp4,FAKE,rnpzpgncvx.mp4,train,True
ckhjteceto.mp4,FAKE,plhcceboag.mp4,train,True
cllsklblbu.mp4,FAKE,dwmsebyypl.mp4,train,True
clotzdefxi.mp4,FAKE,sefciimtoz.mp4,train,True
cltocmrmvu.mp4,FAKE,czixqjgyck.mp4,train,True
cmebjfuvfg.mp4,FAKE,mfcfhhxzif.mp4,train,True
cndpomgvxd.mp4,FAKE,zpzycmsaik.mp4,train,True
cobcvmzdph.mp4,FAKE,uetfcmaryk.mp4,train,True
cpekxlmlwa.mp4,FAKE,norbabdxvt.mp4,train,True
cpmgnsrogr.mp4,FAKE,pwglpxzofe.mp4,train,True
cpmswmgiqr.mp4,FAKE,blmuzhjygg.mp4,train,True
cppztnbtvs.mp4,FAKE,gocrdvihos.mp4,train,True
cprdwtsorp.mp4,FAKE,bpxxmxuvuy.mp4,train,True
cpthtjqwjg.mp4,FAKE,ncvttqmssc.mp4,train,True
cqamutjreg.mp4,FAKE,ywiopkwcrj.mp4,train,True
crdtvzbluw.mp4,FAKE,zxafputanf.mp4,train,True
crpmgqavlf.mp4,FAKE,jrdaowgknr.mp4,train,True
crvotfojeq.mp4,FAKE,yicmivfoay.mp4,train,True
crzrsezocr.mp4,FAKE,espkkzobwi.mp4,train,True
csmsrngjrm.mp4,FAKE,nmjesbwiux.mp4,train,True
csoxekulpu.mp4,FAKE,nggrodpfsn.mp4,train,True
cswajdmqyx.mp4,FAKE,ywngdqvpcd.mp4,train,True
ctiyalwbsv.mp4,FAKE,nepiitaaql.mp4,train,True
ctjqfwivhb.mp4,FAKE,jmzkawfzqt.mp4,train,True
ctowvrmazl.mp4,FAKE,azhgwqmtmy.mp4,train,True
ctzvhowbhr.mp4,FAKE,utnizyqmri.mp4,train,True
cubernsric.mp4,FAKE,wugkgprala.mp4,train,True
cubudyesmd.mp4,FAKE,dmadqljrab.mp4,train,True
cujqbmziws.mp4,FAKE,zelgpxflfe.mp4,train,True
cvnusiwohr.mp4,FAKE,zylribcaeu.mp4,train,True
cwjqtcdmoe.mp4,FAKE,xdxpdhcqdf.mp4,train,True
cwqwhvjaul.mp4,FAKE,norbabdxvt.mp4,train,True
cxjpzucdse.mp4,FAKE,xofswkdrvb.mp4,train,True
cybetknayd.mp4,FAKE,vbajpmxfrw.mp4,train,True
cyfaiicytj.mp4,FAKE,zxafputanf.mp4,train,True
cynrqvpahp.mp4,FAKE,ncjqganhal.mp4,train,True
cyrmhszohp.mp4,FAKE,opyqudaics.mp4,train,True
czddwifbwy.mp4,FAKE,nhyeoieamo.mp4,train,True
czlanpxaoq.mp4,FAKE,yicmivfoay.mp4,train,True
czobhnafne.mp4,FAKE,ggtwbjkxic.mp4,train,True
dacipjinby.mp4,FAKE,nrhgbhqixu.mp4,train,True
dbbefxhmfk.mp4,FAKE,xjfourpghd.mp4,train,True
dbkrfxlell.mp4,FAKE,zuduvanawx.mp4,train,True
dbvjdiyqrb.mp4,FAKE,ljcjouvznz.mp4,train,True
dbyordqnut.mp4,FAKE,jidkzoagws.mp4,train,True
dceycqcznl.mp4,FAKE,azhgwqmtmy.mp4,train,True
dcjvqpgjgd.mp4,FAKE,chipvomngq.mp4,train,True
dcykyujhay.mp4,FAKE,nmjesbwiux.mp4,train,True
ddkcxrncmq.mp4,FAKE,ptwxxjqnnf.mp4,train,True
ddrtwbrvvq.mp4,FAKE,bpxxmxuvuy.mp4,train,True
ddvstiwcwt.mp4,FAKE,ubydbjxdmr.mp4,train,True
ddvwdvwcla.mp4,FAKE,zpzycmsaik.mp4,train,True
deewyvrlzo.mp4,FAKE,hqgndlnyvu.mp4,train,True
delyrslnsy.mp4,FAKE,fxeqexfnbm.mp4,train,True
deokroxvyd.mp4,FAKE,mfcfhhxzif.mp4,train,True
dermobcmbu.mp4,FAKE,vxmzjuxoeb.mp4,train,True
dfujjfsabh.mp4,FAKE,zxafputanf.mp4,train,True
dfxiluowgr.mp4,FAKE,xvvrtjtism.mp4,train,True
dhlibjhsri.mp4,FAKE,uvuioxigps.mp4,train,True
dhweakfwyf.mp4,FAKE,unnvrkthai.mp4,train,True
dianuqbtho.mp4,FAKE,bxsdnqizii.mp4,train,True
dijkbxqbtk.mp4,FAKE,tfhrnoapsg.mp4,train,True
diwpgiikqw.mp4,FAKE,oaetdjquxr.mp4,train,True
djagudgftt.mp4,FAKE,ybvqonmaji.mp4,train,True
djjdcnhlma.mp4,FAKE,kudvvlgiff.mp4,train,True
djjdzsivvi.mp4,FAKE,rtiyduycrn.mp4,train,True
djlbwxsyud.mp4,FAKE,vshavmtpst.mp4,train,True
djytodyczi.mp4,FAKE,nvptcoxzah.mp4,train,True
dkbpvlmyhq.mp4,FAKE,xeszqdbvwi.mp4,train,True
dkdxutvheq.mp4,FAKE,ubydbjxdmr.mp4,train,True
dndpcusmgh.mp4,FAKE,cvbubcwkkl.mp4,train,True
dnrydtpjus.mp4,FAKE,fscyfygpyk.mp4,train,True
dnsokgitxl.mp4,FAKE,wkxgniqnao.mp4,train,True
dnwfukbbcn.mp4,FAKE,cbqdpfnktj.mp4,train,True
donlceyfem.mp4,FAKE,mhrayxalse.mp4,train,True
dopulvkqip.mp4,FAKE,zpzycmsaik.mp4,train,True
dovzpopzop.mp4,FAKE,gzabjmglim.mp4,train,True
dpzpbjufmy.mp4,FAKE,thfjhumgbp.mp4,train,True
drbqpaasvz.mp4,FAKE,tptrzibaxl.mp4,train,True
drmtumqfus.mp4,FAKE,bcgjlsupne.mp4,train,True
dsmcmczelz.mp4,FAKE,kngzdgpmbc.mp4,train,True
dsmdkytbzr.mp4,FAKE,qydoetemno.mp4,train,True
dspezmgkkj.mp4,FAKE,tmvqmdzyln.mp4,train,True
dsrmzmrvxa.mp4,FAKE,ozrvtdtxug.mp4,train,True
dtbnoimzzl.mp4,FAKE,pkrpyvfnye.mp4,train,True
dtfgsvfmjq.mp4,FAKE,wssiqeuwfl.mp4,train,True
dtskukyggw.mp4,FAKE,hpvpqejzle.mp4,train,True
dujqekxrvp.mp4,FAKE,unnvrkthai.mp4,train,True
dulrkjgjvr.mp4,FAKE,rkrizcgzgt.mp4,train,True
duxjjywsah.mp4,FAKE,booejmgaqh.mp4,train,True
dvgtnbiaoo.mp4,FAKE,igydssgspa.mp4,train,True
dvvglvssak.mp4,FAKE,xgktqwvknw.mp4,train,True
dwbqyobupb.mp4,FAKE,thfjhumgbp.mp4,train,True
dwburmdnah.mp4,FAKE,alypwytrnl.mp4,train,True
dwikmjmppn.mp4,FAKE,blqgpxokwq.mp4,train,True
dwimhjnmxv.mp4,FAKE,chipvomngq.mp4,train,True
dxpcynpokl.mp4,FAKE,vwbdlklsjn.mp4,train,True
dyanizlneu.mp4,FAKE,vsjhvwqkxq.mp4,train,True
dyzjiomjcd.mp4,FAKE,iyfdxpvkgk.mp4,train,True
dzjsckzcmq.mp4,FAKE,nepiitaaql.mp4,train,True
eamixkghtw.mp4,FAKE,mdpyllcmrj.mp4,train,True
eaqkzccyga.mp4,FAKE,bhqcqwcise.mp4,train,True
ebffuhuesn.mp4,FAKE,xdxpdhcqdf.mp4,train,True
eclnowceyi.mp4,FAKE,yicmivfoay.mp4,train,True
ecydbcaucn.mp4,FAKE,zsvfzkpjur.mp4,train,True
edweilpuxf.mp4,FAKE,jxpodcendq.mp4,train,True
eempfhjvbl.mp4,FAKE,xdxpdhcqdf.mp4,train,True
eeqxmjwbhi.mp4,FAKE,wtnloygygs.mp4,train,True
efmnwgoyrj.mp4,FAKE,tyhykbqbab.mp4,train,True
efsxoprojd.mp4,FAKE,yxinzzriuu.mp4,train,True
efwvynstiq.mp4,FAKE,vtaztagukf.mp4,train,True
egcaufhmql.mp4,FAKE,inzgulrorj.mp4,train,True
eghhfgzxme.mp4,FAKE,xnkfiyuzga.mp4,train,True
egsaglisze.mp4,FAKE,vkirqaiuoc.mp4,train,True
egwzzhemvk.mp4,FAKE,bjszzfmchp.mp4,train,True
ehodfjcnbc.mp4,FAKE,zcxshimzyg.mp4,train,True
ehprcizkpq.mp4,FAKE,rpwqeunuvn.mp4,train,True
ehtbcrzwed.mp4,FAKE,nlcqykqsdp.mp4,train,True
ejarlcecxs.mp4,FAKE,hddminxrhw.mp4,train,True
ejcglpcihz.mp4,FAKE,gctyynjruz.mp4,train,True
ejgnnocwwf.mp4,FAKE,cteqlloxwu.mp4,train,True
ejzkecngzf.mp4,FAKE,rbjvhykhfq.mp4,train,True
ekgojnyvby.mp4,FAKE,uvogzfylos.mp4,train,True
ekldiuludx.mp4,FAKE,xnkfiyuzga.mp4,train,True
ekppovddnl.mp4,FAKE,eztwadaxde.mp4,train,True
ellvxntech.mp4,FAKE,fkseutlgmb.mp4,train,True
elovfrblwp.mp4,FAKE,nrhgbhqixu.mp4,train,True
elrkacifos.mp4,FAKE,ggpuxwhpri.mp4,train,True
emvfaleomu.mp4,FAKE,czixqjgyck.mp4,train,True
enyhgljqwr.mp4,FAKE,vxgzxvarvc.mp4,train,True
eomkkrghqx.mp4,FAKE,ekblnquxhq.mp4,train,True
eoovtabijc.mp4,FAKE,rgksdbawuc.mp4,train,True
eoshdeycui.mp4,FAKE,eztwadaxde.mp4,train,True
eozpgpsgpt.mp4,FAKE,pppakyhsqd.mp4,train,True
epnzmghgbt.mp4,FAKE,qyvqrtscbk.mp4,train,True
eqbksplsqc.mp4,FAKE,qmcjofgpso.mp4,train,True
eqqkryvzcu.mp4,FAKE,tzeushzkoj.mp4,train,True
eqqmxgktvw.mp4,FAKE,wrcelewmpa.mp4,train,True
equvuhnfmu.mp4,FAKE,jidkzoagws.mp4,train,True
eqzsejevjm.mp4,FAKE,pxgcsltbuo.mp4,train,True
eqztafqimw.mp4,FAKE,sahcncjojl.mp4,train,True
eryipdpinw.mp4,FAKE,eztwadaxde.mp4,train,True
esiotbeupd.mp4,FAKE,nvptcoxzah.mp4,train,True
eswjxjblzy.mp4,FAKE,mdpyllcmrj.mp4,train,True
eufxjsolyv.mp4,FAKE,shjfguaqpo.mp4,train,True
eupbthgsbs.mp4,FAKE,bszswtwrra.mp4,train,True
evoxksjmtv.mp4,FAKE,rgksdbawuc.mp4,train,True
evqpfithgd.mp4,FAKE,uvogzfylos.mp4,train,True
ewnoyoiotj.mp4,FAKE,qvyxncyhua.mp4,train,True
exanjjxzre.mp4,FAKE,yrmuznkgts.mp4,train,True
extthfnusg.mp4,FAKE,ttshpcbltc.mp4,train,True
eygcphespr.mp4,FAKE,unnvrkthai.mp4,train,True
eyzgzdgtyn.mp4,FAKE,lynaeydofd.mp4,train,True
fbibpnbjox.mp4,FAKE,bivzhsmrqo.mp4,train,True
fcacovhtqc.mp4,FAKE,vtaztagukf.mp4,train,True
fcawschzhs.mp4,FAKE,bfcejaynie.mp4,train,True
fcbgcmzvgo.mp4,FAKE,mepquopvko.mp4,train,True
fceobmlgdo.mp4,FAKE,ihjtihwars.mp4,train,True
fcjgetycim.mp4,FAKE,jlbcbzbacz.mp4,train,True
fdurwujpok.mp4,FAKE,kngzdgpmbc.mp4,train,True
ffczscfkkp.mp4,FAKE,bkjhfcvsig.mp4,train,True
ffpwtqfazl.mp4,FAKE,urbulrzowx.mp4,train,True
fgliksrdtq.mp4,FAKE,aamjfukxwp.mp4,train,True
fgpomttfog.mp4,FAKE,xdxpdhcqdf.mp4,train,True
fhysmcypsf.mp4,FAKE,wrcelewmpa.mp4,train,True
findfddbfr.mp4,FAKE,jlxnzxtopm.mp4,train,True
firczmxodx.mp4,FAKE,alypwytrnl.mp4,train,True
fjgncibwbl.mp4,FAKE,bxsdnqizii.mp4,train,True
fjozlghihm.mp4,FAKE,uvogzfylos.mp4,train,True
fjrovfpsmq.mp4,FAKE,tqymjlgdsf.mp4,train,True
fkezygjoqi.mp4,FAKE,rtiyduycrn.mp4,train,True
fkksbgaibl.mp4,FAKE,jwrypvpvpx.mp4,train,True
fktidqvkou.mp4,FAKE,ttobmbsfoo.mp4,train,True
flkyoehsyh.mp4,FAKE,qmqoprzuhw.mp4,train,True
flnhfqfhsk.mp4,FAKE,xofswkdrvb.mp4,train,True
flynvldesl.mp4,FAKE,ttshpcbltc.mp4,train,True
fmchohvhsr.mp4,FAKE,jfdujlungr.mp4,train,True
fndnlvxbyw.mp4,FAKE,jwieuusxut.mp4,train,True
fnfrwdxyoy.mp4,FAKE,ufxafdxpat.mp4,train,True
fnjslfddlh.mp4,FAKE,qaqeyfsjzt.mp4,train,True
foevravwbd.mp4,FAKE,iidsevbnrs.mp4,train,True
fogrzoxrch.mp4,FAKE,zelgpxflfe.mp4,train,True
fokuimoqkh.mp4,FAKE,eztwadaxde.mp4,train,True
fowsqtlwmo.mp4,FAKE,slvfmkhsuf.mp4,train,True
fpqovzxuwc.mp4,FAKE,nvptcoxzah.mp4,train,True
fprnaorizo.mp4,FAKE,hmofiqjzxe.mp4,train,True
frzcjhetav.mp4,FAKE,ucfuqbrrcc.mp4,train,True
fsdgpysupr.mp4,FAKE,xgktqwvknw.mp4,train,True
fsjwjzqsjg.mp4,FAKE,zxafputanf.mp4,train,True
ftwtfucugq.mp4,FAKE,ikmsdmynbf.mp4,train,True
ftysdaiuxo.mp4,FAKE,kbodjivgqu.mp4,train,True
fwheahaubn.mp4,FAKE,alypwytrnl.mp4,train,True
fwoxsbbkae.mp4,FAKE,ujgcgqysia.mp4,train,True
fwvxtssltw.mp4,FAKE,vkirqaiuoc.mp4,train,True
fxcwjpvilf.mp4,FAKE,vzxluflrhn.mp4,train,True
fywvtiicud.mp4,FAKE,mdpyllcmrj.mp4,train,True
fyzowxqnol.mp4,FAKE,nrhgbhqixu.mp4,train,True
fzdftpedtk.mp4,FAKE,ezgusylcyf.mp4,train,True
fzufuzbgra.mp4,FAKE,ggtwbjkxic.mp4,train,True
gajagctzzq.mp4,FAKE,zelgpxflfe.mp4,train,True
gcehhgvgft.mp4,FAKE,vbajpmxfrw.mp4,train,True
gcibwutsiq.mp4,FAKE,pxgcsltbuo.mp4,train,True
gcovtngxla.mp4,FAKE,nvptcoxzah.mp4,train,True
gcpumdtqbw.mp4,FAKE,xeszqdbvwi.mp4,train,True
gdwbzayezx.mp4,FAKE,xdxpdhcqdf.mp4,train,True
geloovcowz.mp4,FAKE,kdjsvneqgy.mp4,train,True
gfxugcttnb.mp4,FAKE,ofntcunuqn.mp4,train,True
ghydpthmab.mp4,FAKE,xjefxshzbg.mp4,train,True
gigpsuvprx.mp4,FAKE,udhjcljtxr.mp4,train,True
giqpgpcnaz.mp4,FAKE,bevjclbhuo.mp4,train,True
gjawiqxpca.mp4,FAKE,fbcoqrklhy.mp4,train,True
gkirrvqbxb.mp4,FAKE,dvclvkchod.mp4,train,True
gkqqhnfaub.mp4,FAKE,glshmsgdyw.mp4,train,True
gmcdkyfnni.mp4,FAKE,dmadqljrab.mp4,train,True
gmcvyrferj.mp4,FAKE,jvmdzcrakg.mp4,train,True
gomtogkuli.mp4,FAKE,sleykxpevy.mp4,train,True
gpjwbkelnm.mp4,FAKE,rrgmkciwnk.mp4,train,True
gqbraaobou.mp4,FAKE,ttshpcbltc.mp4,train,True
gqikxmwgcc.mp4,FAKE,yxinzzriuu.mp4,train,True
gqpjtmozqb.mp4,FAKE,thfjhumgbp.mp4,train,True
gqxqqodwql.mp4,FAKE,mfcfhhxzif.mp4,train,True
gqzltruesu.mp4,FAKE,uvogzfylos.mp4,train,True
gqzmitvnil.mp4,FAKE,zxafputanf.mp4,train,True
grmwnqgnpw.mp4,FAKE,zxafputanf.mp4,train,True
gsinaddbyd.mp4,FAKE,gctyynjruz.mp4,train,True
gsmdxqdxdz.mp4,FAKE,sleykxpevy.mp4,train,True
gszgqnuzox.mp4,FAKE,jqwypxfbns.mp4,train,True
gtcqlfgves.mp4,FAKE,izzizxvfaw.mp4,train,True
gtehnsuwpf.mp4,FAKE,nmjesbwiux.mp4,train,True
gtkrvhnjuz.mp4,FAKE,vylzsyazmx.mp4,train,True
gufhvkutxh.mp4,FAKE,xdxpdhcqdf.mp4,train,True
guoubqfpam.mp4,FAKE,hqgndlnyvu.mp4,train,True
gvcqqdwswv.mp4,FAKE,xvvrtjtism.mp4,train,True
gvfblfpwca.mp4,FAKE,ctpypmzfnl.mp4,train,True
gvlsustfbo.mp4,FAKE,ggtwbjkxic.mp4,train,True
gwcngswmpj.mp4,FAKE,rnpzpgncvx.mp4,train,True
gwtqrjjdfy.mp4,FAKE,ihnjwwvpbz.mp4,train,True
gxytgtbrld.mp4,FAKE,vrsdljflug.mp4,train,True
gyaiywhloc.mp4,FAKE,rqufsxbocb.mp4,train,True
gyaxfbagnj.mp4,FAKE,npsnpdjcux.mp4,train,True
gydiqiazti.mp4,FAKE,gdygzrpynl.mp4,train,True
gydvsfdigh.mp4,FAKE,tptrzibaxl.mp4,train,True
gyohjhqfmo.mp4,FAKE,ekblnquxhq.mp4,train,True
gzhxxfhpyx.mp4,FAKE,nuayllevfl.mp4,train,True
habybzgzxe.mp4,FAKE,unnvrkthai.mp4,train,True
hakqvgwstx.mp4,FAKE,mepquopvko.mp4,train,True
haonmijjij.mp4,FAKE,ocsrqixtjk.mp4,train,True
hbdefybmtv.mp4,FAKE,javtxnogey.mp4,train,True
hblxigrvhs.mp4,FAKE,ugagvibmsu.mp4,train,True
hbsuttldcd.mp4,FAKE,xdxpdhcqdf.mp4,train,True
hcbvqqozcj.mp4,FAKE,andnipfbgy.mp4,train,True
hdcxhrlafa.mp4,FAKE,qydoetemno.mp4,train,True
hdvpqmklwf.mp4,FAKE,jbaahohsns.mp4,train,True
helaqdgadz.mp4,FAKE,fkseutlgmb.mp4,train,True
hervmuonhn.mp4,FAKE,bszswtwrra.mp4,train,True
hfjoxmvhmu.mp4,FAKE,nvptcoxzah.mp4,train,True
hfmicjxnyl.mp4,FAKE,gdygzrpynl.mp4,train,True
hfocfhpdtw.mp4,FAKE,qavvoguryv.mp4,train,True
hfsrhxxnih.mp4,FAKE,czixqjgyck.mp4,train,True
hhcvwyuwfv.mp4,FAKE,dmqwuutqun.mp4,train,True
hhjttwtfko.mp4,FAKE,fwoclhwwjg.mp4,train,True
hkimmsmxii.mp4,FAKE,webyiqztha.mp4,train,True
hkzmlkdyik.mp4,FAKE,mkdvewbfie.mp4,train,True
hlawtszbsz.mp4,FAKE,vkghjeygsg.mp4,train,True
hlhncbtsgq.mp4,FAKE,jeclduagbh.mp4,train,True
hlzmydxvvf.mp4,FAKE,ubbzrfgzer.mp4,train,True
hmchxsdorm.mp4,FAKE,crfnqdprte.mp4,train,True
hmikzgosnp.mp4,FAKE,ubydbjxdmr.mp4,train,True
hmsmkwzusz.mp4,FAKE,pobpsxjbzg.mp4,train,True
hmtnmrntlj.mp4,FAKE,crfnqdprte.mp4,train,True
hmtslfgekh.mp4,FAKE,igydssgspa.mp4,train,True
hmxlvyrksk.mp4,FAKE,xnkfiyuzga.mp4,train,True
hnetpruzii.mp4,FAKE,blmuzhjygg.mp4,train,True
hnrlrzohns.mp4,FAKE,dmqwuutqun.mp4,train,True
hnsvwqpsxc.mp4,FAKE,ncvmthnfmq.mp4,train,True
hnuxytmfdm.mp4,FAKE,zxafputanf.mp4,train,True
hnxetiknbh.mp4,FAKE,rfmmvhkqus.mp4,train,True
hoaweiathp.mp4,FAKE,tzeushzkoj.mp4,train,True
hojjnezarv.mp4,FAKE,relrfifywa.mp4,train,True
holjfoqmdj.mp4,FAKE,mmvggsnizy.mp4,train,True
houceixjki.mp4,FAKE,wtnloygygs.mp4,train,True
howruupkxw.mp4,FAKE,trlsaggttc.mp4,train,True
hpaydhckpf.mp4,FAKE,wduchluqem.mp4,train,True
hpqgkultrg.mp4,FAKE,vsjhvwqkxq.mp4,train,True
hpzwxyqpht.mp4,FAKE,rsipcvyltc.mp4,train,True
hqcieyxrgs.mp4,FAKE,nefdyhzqtb.mp4,train,True
hrkgvxumkl.mp4,FAKE,ubydbjxdmr.mp4,train,True
hrsiwoxehy.mp4,FAKE,gpgubeivem.mp4,train,True
hrucxshlym.mp4,FAKE,mepquopvko.mp4,train,True
hrviseedju.mp4,FAKE,ggtwbjkxic.mp4,train,True
hstvglyexy.mp4,FAKE,ssouvrkjhl.mp4,train,True
hvefzshjxl.mp4,FAKE,vgndywbmgf.mp4,train,True
hvuxhtdbqf.mp4,FAKE,bivzhsmrqo.mp4,train,True
hwwirlqjuh.mp4,FAKE,jniytngcmy.mp4,train,True
hyacxfznfc.mp4,FAKE,booejmgaqh.mp4,train,True
hyeotskpuk.mp4,FAKE,hqgndlnyvu.mp4,train,True
hyvdtasvvc.mp4,FAKE,jduhzatmnf.mp4,train,True
hzxzeuuwac.mp4,FAKE,uafpckeiyf.mp4,train,True
iabrckrzzb.mp4,FAKE,olwhakyyau.mp4,train,True
iaiyrdizoh.mp4,FAKE,nhyeoieamo.mp4,train,True
iajblozgtx.mp4,FAKE,xgktqwvknw.mp4,train,True
iaqjkrucsa.mp4,FAKE,vxmzjuxoeb.mp4,train,True
icfyibcstp.mp4,FAKE,crfnqdprte.mp4,train,True
iciwnqedvi.mp4,FAKE,pwglpxzofe.mp4,train,True
icsyoswwvq.mp4,FAKE,tcguvulxvo.mp4,train,True
idbrvettfr.mp4,FAKE,iidsevbnrs.mp4,train,True
idqfpxmkbz.mp4,FAKE,ekblnquxhq.mp4,train,True
idrywygpod.mp4,FAKE,fwoclhwwjg.mp4,train,True
ieniyhcxoj.mp4,FAKE,ioujtlguyo.mp4,train,True
ieoardezfz.mp4,FAKE,eliazncrwl.mp4,train,True
ifncshryta.mp4,FAKE,ywngdqvpcd.mp4,train,True
ifnsbiqfdf.mp4,FAKE,orqafstesq.mp4,train,True
ifqnnxzpry.mp4,FAKE,ezgusylcyf.mp4,train,True
iggaslwzex.mp4,FAKE,mepquopvko.mp4,train,True
igpgpxsxfi.mp4,FAKE,wduchluqem.mp4,train,True
igtwtegocc.mp4,FAKE,okrqqppbjm.mp4,train,True
iicreugtei.mp4,FAKE,jvmdzcrakg.mp4,train,True
iiwffwiyrg.mp4,FAKE,qhzlgrtgto.mp4,train,True
ijbbtmsgoj.mp4,FAKE,ubydbjxdmr.mp4,train,True
